,species,countryCode,decimalLatitude,decimalLongitude,year
2914,Lithobates catesbeianus,KR,35.233447,129.117506,2002.0
2915,Lithobates catesbeianus,KR,35.406494,128.931661,2003.0
2916,Lithobates catesbeianus,KR,35.411124,128.796021,2003.0
2917,Lithobates catesbeianus,KR,35.333086,129.182296,2002.0
2918,Lithobates catesbeianus,KR,35.37595,128.708155,1998.0
2919,Lithobates catesbeianus,KR,35.600994,129.111981,2001.0
2920,Lithobates catesbeianus,KR,35.701618,129.115295,2001.0
2921,Lithobates catesbeianus,KR,35.476465,128.75673,2003.0
2922,Lithobates catesbeianus,KR,35.447417,129.265856,2002.0
2923,Lithobates catesbeianus,KR,35.4625,129.263344,2002.0
2924,Lithobates catesbeianus,KR,35.781564,129.025065,2003.0
2925,Lithobates catesbeianus,KR,35.848934,129.081387,2003.0
2926,Lithobates catesbeianus,KR,35.749099,129.203595,2001.0
2927,Lithobates catesbeianus,KR,34.956923,128.199768,1999.0
2928,Lithobates catesbeianus,KR,35.047607,128.164691,1999.0
2929,Lithobates catesbeianus,KR,35.443124,128.419254,1998.0
2930,Lithobates catesbeianus,KR,35.261392,128.054847,2002.0
2931,Lithobates catesbeianus,KR,35.327055,128.008831,2002.0
2932,Lithobates catesbeianus,KR,35.276288,128.223272,2008.0
2933,Lithobates catesbeianus,KR,35.314996,128.188782,2008.0
2934,Lithobates catesbeianus,KR,35.126014,129.008023,2008.0
2935,Lithobates catesbeianus,KR,35.332615,128.418349,2008.0
2936,Lithobates catesbeianus,KR,35.256846,128.470068,2008.0
2937,Lithobates catesbeianus,KR,35.292425,128.375881,2008.0
2938,Lithobates catesbeianus,KR,35.408524,128.510285,2008.0
2939,Lithobates catesbeianus,KR,35.333838,128.543921,2008.0
2940,Lithobates catesbeianus,KR,35.34653,128.381769,2008.0
2941,Lithobates catesbeianus,KR,35.312534,128.473344,2008.0
2942,Lithobates catesbeianus,KR,35.479765,128.429874,2008.0
2943,Lithobates catesbeianus,KR,35.428036,127.883186,2008.0
2944,Lithobates catesbeianus,KR,35.479464,127.778691,2008.0
2945,Lithobates catesbeianus,KR,35.383221,128.484676,2008.0
2946,Lithobates catesbeianus,KR,35.4676,128.389906,2008.0
2947,Lithobates catesbeianus,KR,35.193855,128.827343,2008.0
2948,Lithobates catesbeianus,KR,35.321761,129.261171,2008.0
2949,Lithobates catesbeianus,KR,35.480324,129.363261,2008.0
2950,Lithobates catesbeianus,KR,35.273459,128.040471,2008.0
2951,Lithobates catesbeianus,KR,35.293452,128.311553,2008.0
2952,Lithobates catesbeianus,KR,35.302425,128.673494,2008.0
2953,Lithobates catesbeianus,KR,35.370558,128.918333,2008.0
2954,Lithobates catesbeianus,KR,35.436455,128.175362,2008.0
2955,Lithobates catesbeianus,KR,35.614839,129.245552,2007.0
2956,Lithobates catesbeianus,KR,35.559623,129.218249,2007.0
2957,Lithobates catesbeianus,KR,35.590175,129.291187,2007.0
2958,Lithobates catesbeianus,KR,37.641969,126.250287,2007.0
2959,Lithobates catesbeianus,KR,37.535855,126.431955,2007.0
2960,Lithobates catesbeianus,KR,37.790024,126.293624,2007.0
2961,Lithobates catesbeianus,KR,37.800857,126.453904,2007.0
2962,Lithobates catesbeianus,KR,35.57957,128.318717,2007.0
2963,Lithobates catesbeianus,KR,35.564174,128.608025,2007.0
2964,Lithobates catesbeianus,KR,37.668893,126.518496,2007.0
2965,Lithobates catesbeianus,KR,37.618065,126.54155,2007.0
2966,Lithobates catesbeianus,KR,35.433031,126.90728,2007.0
2967,Lithobates catesbeianus,KR,35.265366,127.274616,2007.0
2968,Lithobates catesbeianus,KR,35.314895,126.51911,2007.0
2969,Lithobates catesbeianus,KR,35.280921,126.528193,2007.0
2970,Lithobates catesbeianus,KR,35.404007,126.451443,2007.0
2971,Lithobates catesbeianus,KR,35.459423,126.482334,2007.0
2972,Lithobates catesbeianus,KR,35.430311,126.63839,2007.0
2973,Lithobates catesbeianus,KR,35.346004,126.773585,2007.0
2974,Lithobates catesbeianus,KR,37.992388,127.36075,2006.0
2975,Lithobates catesbeianus,KR,36.858423,126.220027,2006.0
2976,Lithobates catesbeianus,KR,35.678011,126.785156,2006.0
2977,Lithobates catesbeianus,KR,35.547082,126.621472,2006.0
2978,Lithobates catesbeianus,KR,35.641898,126.731799,2006.0
2979,Lithobates catesbeianus,KR,35.729909,126.612657,2006.0
2980,Lithobates catesbeianus,KR,35.63344,126.474693,2006.0
2981,Lithobates catesbeianus,KR,35.374557,129.279764,2005.0
2982,Lithobates catesbeianus,KR,36.0537,129.236922,2005.0
2983,Lithobates catesbeianus,KR,35.938135,129.197004,2005.0
2984,Lithobates catesbeianus,KR,35.885388,129.117912,2005.0
2985,Lithobates catesbeianus,KR,35.979113,129.089016,2005.0
2986,Lithobates catesbeianus,KR,35.137083,128.545529,2005.0
2987,Lithobates catesbeianus,KR,34.939144,126.580549,2005.0
2988,Lithobates catesbeianus,KR,35.689465,126.900959,2005.0
2989,Lithobates catesbeianus,KR,35.57452,127.064972,2005.0
2990,Lithobates catesbeianus,KR,35.444944,129.068615,2003.0
2991,Lithobates catesbeianus,KR,35.378294,129.248922,2002.0
2992,Lithobates catesbeianus,KR,35.429328,129.241863,2002.0
2993,Lithobates catesbeianus,KR,35.531662,128.957736,2003.0
2994,Lithobates catesbeianus,KR,35.568838,128.893758,2003.0
2995,Lithobates catesbeianus,KR,35.642627,128.727717,1998.0
2996,Lithobates catesbeianus,KR,35.604193,128.66532,1998.0
2997,Lithobates catesbeianus,KR,35.648989,128.698265,1998.0
2998,Lithobates catesbeianus,KR,35.811072,129.103617,2001.0
2999,Lithobates catesbeianus,KR,35.873026,129.027816,2003.0
3000,Lithobates catesbeianus,KR,35.758084,129.011058,2003.0
3001,Lithobates catesbeianus,KR,35.92842,128.743254,1998.0
3002,Lithobates catesbeianus,KR,35.037644,128.187052,1999.0
3003,Lithobates catesbeianus,KR,35.431499,128.491513,1998.0
3004,Lithobates catesbeianus,KR,35.295995,128.027054,2002.0
3005,Lithobates catesbeianus,KR,35.313617,128.043941,2002.0
3006,Lithobates catesbeianus,KR,35.515824,128.553079,1998.0
3007,Lithobates catesbeianus,KR,35.687269,128.381017,1998.0
3008,Lithobates catesbeianus,KR,35.59947,128.187084,2000.0
3009,Lithobates catesbeianus,KR,34.789602,127.027597,1999.0
3010,Lithobates catesbeianus,KR,34.494333,126.301227,1998.0
3011,Lithobates catesbeianus,KR,35.890639,126.823298,2001.0
3012,Lithobates catesbeianus,KR,35.696538,126.604111,2001.0
3013,Lithobates catesbeianus,KR,36.240887,128.745142,2000.0
3014,Lithobates catesbeianus,KR,36.122868,128.32194,1998.0
3015,Lithobates catesbeianus,KR,36.172922,127.211505,2000.0
3016,Lithobates catesbeianus,KR,35.844101,128.845363,2004.0
3017,Lithobates catesbeianus,KR,35.588067,129.293228,2004.0
3018,Lithobates catesbeianus,KR,35.70392,129.223775,2004.0
3019,Lithobates catesbeianus,KR,35.862414,128.949572,2004.0
3020,Lithobates catesbeianus,KR,35.899818,128.920638,2004.0
3021,Lithobates catesbeianus,KR,35.802408,128.813866,2004.0
3022,Lithobates catesbeianus,KR,35.831623,128.966429,2004.0
3023,Lithobates catesbeianus,KR,34.449333,126.168938,2004.0
3024,Lithobates catesbeianus,KR,34.629319,127.320989,2004.0
3025,Lithobates catesbeianus,KR,37.260307,126.594021,2004.0
3026,Lithobates catesbeianus,KR,35.478173,128.111604,2004.0
3027,Lithobates catesbeianus,KR,35.594601,128.254624,2004.0
3028,Lithobates catesbeianus,KR,35.394288,128.433206,2004.0
3029,Lithobates catesbeianus,KR,34.604482,126.884599,2000.0
3030,Lithobates catesbeianus,KR,34.469667,126.659974,2002.0
3031,Lithobates catesbeianus,KR,35.180054,126.571095,1998.0
3032,Lithobates catesbeianus,KR,35.89321,126.836331,2001.0
3033,Lithobates catesbeianus,KR,35.327467,126.39306,1998.0
3034,Lithobates catesbeianus,KR,36.160494,129.082527,1998.0
3035,Lithobates catesbeianus,KR,36.546861,129.395623,1999.0
3036,Lithobates catesbeianus,KR,36.51971,126.843031,2001.0
3037,Lithobates catesbeianus,KR,35.667308,129.232101,2004.0
3038,Lithobates catesbeianus,KR,35.632572,129.218981,2004.0
3039,Lithobates catesbeianus,KR,35.829226,128.89006,2004.0
3040,Lithobates catesbeianus,KR,35.890567,128.925458,2004.0
3041,Lithobates catesbeianus,KR,35.69684,128.896769,2004.0
3042,Lithobates catesbeianus,KR,34.523551,126.697757,2004.0
3043,Lithobates catesbeianus,KR,35.489544,128.196839,2004.0
3044,Lithobates catesbeianus,KR,35.609385,128.235713,2004.0
3045,Lithobates catesbeianus,KR,35.407244,128.420693,2004.0
3046,Lithobates catesbeianus,KR,35.467522,128.344603,2004.0
3047,Lithobates catesbeianus,KR,35.949562,128.88973,1998.0
3048,Lithobates catesbeianus,KR,35.994412,128.996186,2003.0
3049,Lithobates catesbeianus,KR,35.770394,129.205257,2001.0
3050,Lithobates catesbeianus,KR,34.99471,128.279862,1999.0
3051,Lithobates catesbeianus,KR,35.008941,128.130807,1999.0
3052,Lithobates catesbeianus,KR,35.176512,128.030433,2002.0
3053,Lithobates catesbeianus,KR,35.270926,128.049153,2002.0
3054,Lithobates catesbeianus,KR,35.249562,128.011237,2002.0
3055,Lithobates catesbeianus,KR,35.669409,128.394202,1998.0
3056,Lithobates catesbeianus,KR,35.522267,127.452808,1999.0
3057,Lithobates catesbeianus,KR,35.129012,126.967325,2000.0
3058,Lithobates catesbeianus,KR,35.182699,126.551744,1998.0
3059,Lithobates catesbeianus,KR,35.208919,126.55595,1998.0
3060,Lithobates catesbeianus,KR,35.309443,126.380761,1998.0
3061,Lithobates catesbeianus,KR,36.020243,126.949129,2001.0
3062,Lithobates catesbeianus,KR,35.657377,126.637788,2001.0
3063,Lithobates catesbeianus,KR,36.275999,128.703414,2000.0
3064,Lithobates catesbeianus,KR,36.097714,128.258072,1998.0
3065,Lithobates catesbeianus,KR,36.19717,128.10312,2000.0
3066,Lithobates catesbeianus,KR,36.772334,126.257313,2001.0
3067,Lithobates catesbeianus,KR,36.201166,127.239759,2000.0
3068,Lithobates catesbeianus,KR,35.654193,129.221154,2004.0
3069,Lithobates catesbeianus,KR,35.643972,129.326408,2004.0
3070,Lithobates catesbeianus,KR,35.590172,129.247165,2004.0
3071,Lithobates catesbeianus,KR,35.868389,128.886837,2004.0
3072,Lithobates catesbeianus,KR,35.813784,128.835062,2004.0
3073,Lithobates catesbeianus,KR,35.762471,128.916029,2004.0
3074,Lithobates catesbeianus,KR,34.384785,126.565402,2004.0
3075,Lithobates catesbeianus,KR,34.607652,126.587704,2004.0
3076,Lithobates catesbeianus,KR,35.561212,128.250978,2004.0
3077,Lithobates catesbeianus,KR,35.471783,128.322175,2004.0
3078,Lithobates catesbeianus,KR,35.41881,128.371107,2004.0
3079,Lithobates catesbeianus,KR,36.155297,126.611453,2010.0
3080,Lithobates catesbeianus,KR,36.181786,126.570047,2010.0
3081,Lithobates catesbeianus,KR,34.879064,127.568389,2010.0
3082,Lithobates catesbeianus,KR,34.793616,127.141779,2010.0
3083,Lithobates catesbeianus,KR,34.931975,127.176069,2010.0
3084,Lithobates catesbeianus,KR,35.272811,128.180621,2008.0
3085,Lithobates catesbeianus,KR,35.350169,128.468483,2008.0
3086,Lithobates catesbeianus,KR,35.340775,129.194547,2008.0
3087,Lithobates catesbeianus,KR,36.66603,128.352838,2008.0
3088,Lithobates catesbeianus,KR,36.50003,128.18806,2008.0
3089,Lithobates catesbeianus,KR,35.354085,128.433348,2008.0
3090,Lithobates catesbeianus,KR,35.317683,127.950025,2008.0
3091,Lithobates catesbeianus,KR,35.462018,128.530033,2008.0
3092,Lithobates catesbeianus,KR,35.410579,128.539865,2008.0
3093,Lithobates catesbeianus,KR,35.351982,127.971536,2008.0
3094,Lithobates catesbeianus,KR,35.285926,128.535645,2008.0
3095,Lithobates catesbeianus,KR,35.313812,128.549643,2008.0
3096,Lithobates catesbeianus,KR,35.468462,127.886706,2008.0
3097,Lithobates catesbeianus,KR,35.189328,128.858423,2008.0
3098,Lithobates catesbeianus,KR,35.493708,128.359936,2008.0
3099,Lithobates catesbeianus,KR,35.38858,128.357104,2008.0
3100,Lithobates catesbeianus,KR,35.495596,128.298914,2008.0
3101,Lithobates catesbeianus,KR,35.446158,128.383212,2008.0
3102,Lithobates catesbeianus,KR,35.279176,128.361327,2008.0
3103,Lithobates catesbeianus,KR,35.186634,128.894476,2008.0
3104,Lithobates catesbeianus,KR,35.152639,128.969136,2008.0
3105,Lithobates catesbeianus,KR,35.274593,128.252836,2008.0
3106,Lithobates catesbeianus,KR,35.164526,128.928667,2008.0
3107,Lithobates catesbeianus,KR,35.419359,128.143909,2008.0
3108,Lithobates catesbeianus,KR,35.593812,129.107342,2007.0
3109,Lithobates catesbeianus,KR,35.618838,129.165587,2007.0
3110,Lithobates catesbeianus,KR,37.675304,126.199733,2007.0
3111,Lithobates catesbeianus,KR,35.66426,128.311494,2007.0
3112,Lithobates catesbeianus,KR,35.582962,128.471278,2007.0
3113,Lithobates catesbeianus,KR,35.5947,128.869335,2007.0
3114,Lithobates catesbeianus,KR,35.312695,126.95278,2007.0
3115,Lithobates catesbeianus,KR,35.33197,127.335221,2007.0
3116,Lithobates catesbeianus,KR,35.358716,127.275699,2007.0
3117,Lithobates catesbeianus,KR,35.473259,127.341914,2007.0
3118,Lithobates catesbeianus,KR,35.387019,127.371051,2007.0
3119,Lithobates catesbeianus,KR,35.481257,126.529919,2007.0
3120,Lithobates catesbeianus,KR,35.301396,126.44147,2007.0
3121,Lithobates catesbeianus,KR,35.257142,126.770722,2007.0
3122,Lithobates catesbeianus,KR,35.491421,126.786782,2007.0
3123,Lithobates catesbeianus,KR,35.250479,126.372662,2007.0
3124,Lithobates catesbeianus,KR,35.325726,126.803252,2007.0
3125,Lithobates catesbeianus,KR,35.299031,126.734638,2007.0
3126,Lithobates catesbeianus,KR,35.5397,127.991162,2006.0
3127,Lithobates catesbeianus,KR,35.639967,127.978385,2006.0
3128,Lithobates catesbeianus,KR,35.639682,126.774602,2006.0
3129,Lithobates catesbeianus,KR,35.514084,126.482601,2006.0
3130,Lithobates catesbeianus,KR,35.606901,126.487653,2006.0
3131,Lithobates catesbeianus,KR,35.910837,128.451117,2005.0
3132,Lithobates catesbeianus,KR,35.854946,129.123191,2005.0
3133,Lithobates catesbeianus,KR,35.912454,129.083763,2005.0
3134,Lithobates catesbeianus,KR,35.994423,129.117967,2005.0
3135,Lithobates catesbeianus,KR,35.158071,128.529906,2005.0
3136,Lithobates catesbeianus,KR,35.336734,128.489772,2005.0
3137,Lithobates catesbeianus,KR,34.569063,126.441781,2005.0
3138,Lithobates catesbeianus,KR,35.040611,126.473346,2005.0
3139,Lithobates catesbeianus,KR,37.76904,126.444434,2005.0
3140,Lithobates catesbeianus,KR,36.837765,127.837915,
3141,Lithobates catesbeianus,KR,36.60781,128.465657,
3142,Lithobates catesbeianus,KR,36.723639,128.458681,
3143,Lithobates catesbeianus,KR,35.287091,129.012925,2002.0
3144,Lithobates catesbeianus,KR,35.352892,128.945773,2003.0
3145,Lithobates catesbeianus,KR,35.438065,128.851912,2003.0
3146,Lithobates catesbeianus,KR,35.351041,129.194059,2002.0
3147,Lithobates catesbeianus,KR,35.536667,128.961672,2003.0
3148,Lithobates catesbeianus,KR,35.472041,128.900775,2003.0
3149,Lithobates catesbeianus,KR,35.578669,128.985224,2003.0
3150,Lithobates catesbeianus,KR,35.454095,128.841567,2003.0
3151,Lithobates catesbeianus,KR,35.466442,128.736018,1998.0
3152,Lithobates catesbeianus,KR,34.882189,127.438293,1998.0
3153,Lithobates catesbeianus,KR,35.020079,127.499925,1999.0
3154,Lithobates catesbeianus,KR,34.442535,126.244444,1998.0
3155,Lithobates catesbeianus,KR,35.09161,126.83719,2000.0
3156,Lithobates catesbeianus,KR,35.385913,126.949045,2000.0
3157,Lithobates catesbeianus,KR,36.141486,128.951568,1998.0
3158,Lithobates catesbeianus,KR,36.246902,128.712708,2000.0
3159,Lithobates catesbeianus,KR,36.331215,128.420912,2001.0
3160,Lithobates catesbeianus,KR,37.574004,128.909651,2002.0
3161,Lithobates catesbeianus,KR,36.400678,127.261569,2000.0
3162,Lithobates catesbeianus,KR,37.084565,127.297121,2001.0
3163,Lithobates catesbeianus,KR,36.670911,126.644453,1997.0
3164,Lithobates catesbeianus,KR,35.665578,129.2294,2004.0
3165,Lithobates catesbeianus,KR,35.685021,129.301038,2004.0
3166,Lithobates catesbeianus,KR,35.589669,129.249941,2004.0
3167,Lithobates catesbeianus,KR,35.815139,128.81476,2004.0
3168,Lithobates catesbeianus,KR,35.579015,129.275581,2004.0
3169,Lithobates catesbeianus,KR,35.716075,129.206511,2004.0
3170,Lithobates catesbeianus,KR,35.856428,128.964313,2004.0
3171,Lithobates catesbeianus,KR,35.887043,128.910242,2004.0
3172,Lithobates catesbeianus,KR,35.186038,128.723527,2004.0
3173,Lithobates catesbeianus,KR,35.73072,128.884015,2004.0
3174,Lithobates catesbeianus,KR,35.339694,127.098705,2004.0
3175,Lithobates catesbeianus,KR,35.146744,126.824369,2004.0
3176,Lithobates catesbeianus,KR,35.40407,128.031171,2004.0
3177,Lithobates catesbeianus,KR,34.696371,126.958465,1999.0
3178,Lithobates catesbeianus,KR,34.436989,126.350823,1998.0
3179,Lithobates catesbeianus,KR,34.651537,126.3306,2002.0
3180,Lithobates catesbeianus,KR,35.108574,126.848236,2000.0
3181,Lithobates catesbeianus,KR,35.215154,126.920309,2000.0
3182,Lithobates catesbeianus,KR,35.066682,126.712178,2001.0
3183,Lithobates catesbeianus,KR,35.192268,126.438733,1998.0
3184,Lithobates catesbeianus,KR,35.647229,126.684417,2001.0
3185,Lithobates catesbeianus,KR,36.101771,129.039025,1998.0
3186,Lithobates catesbeianus,KR,36.075299,128.414531,2001.0
3187,Lithobates catesbeianus,KR,36.102453,128.277113,1998.0
3188,Lithobates catesbeianus,KR,36.558462,128.331607,1998.0
3189,Lithobates catesbeianus,KR,35.612894,129.310816,2004.0
3190,Lithobates catesbeianus,KR,35.674583,129.219079,2004.0
3191,Lithobates catesbeianus,KR,37.701046,126.510221,1998.0
3192,Lithobates catesbeianus,KR,35.864967,128.849628,2004.0
3193,Lithobates catesbeianus,KR,35.828922,128.831479,2004.0
3194,Lithobates catesbeianus,KR,35.561981,129.296213,2004.0
3195,Lithobates catesbeianus,KR,35.877187,128.958596,2004.0
3196,Lithobates catesbeianus,KR,35.840322,128.909063,2004.0
3197,Lithobates catesbeianus,KR,35.902728,128.898571,2004.0
3198,Lithobates catesbeianus,KR,34.404551,126.226134,2004.0
3199,Lithobates catesbeianus,KR,35.437687,127.103966,2004.0
3200,Lithobates catesbeianus,KR,35.474379,128.081656,2004.0
3201,Lithobates catesbeianus,KR,35.53458,128.1207,2004.0
3202,Lithobates catesbeianus,KR,35.572184,128.219544,2004.0
3203,Lithobates catesbeianus,KR,35.922495,128.987018,2004.0
3204,Lithobates catesbeianus,KR,35.29858,126.394141,1998.0
3205,Lithobates catesbeianus,KR,36.097306,129.089387,2003.0
3206,Lithobates catesbeianus,KR,36.157102,128.607632,1998.0
3207,Lithobates catesbeianus,KR,36.293544,128.819533,2000.0
3208,Lithobates catesbeianus,KR,37.368166,127.408987,2001.0
3209,Lithobates catesbeianus,KR,36.43776,126.672372,1999.0
3210,Lithobates catesbeianus,KR,35.618886,129.243974,2004.0
3211,Lithobates catesbeianus,KR,35.705895,129.29876,2004.0
3212,Lithobates catesbeianus,KR,35.576614,129.248009,2004.0
3213,Lithobates catesbeianus,KR,35.849424,128.863483,2004.0
3214,Lithobates catesbeianus,KR,35.875607,128.951853,2004.0
3215,Lithobates catesbeianus,KR,35.890586,128.915193,2004.0
3216,Lithobates catesbeianus,KR,34.413407,126.236138,2004.0
3217,Lithobates catesbeianus,KR,37.263563,126.600544,2004.0
3218,Lithobates catesbeianus,KR,35.446354,128.124794,2004.0
3219,Lithobates catesbeianus,KR,35.517694,128.20082,2004.0
3220,Lithobates catesbeianus,KR,35.585534,128.227331,2004.0
3221,Lithobates catesbeianus,KR,35.467448,128.293174,2004.0
3222,Lithobates catesbeianus,KR,36.770175,127.662559,2004.0
3223,Lithobates catesbeianus,KR,34.997508,128.281701,1999.0
3224,Lithobates catesbeianus,KR,35.120448,128.171169,1999.0
3225,Lithobates catesbeianus,KR,34.996785,128.076263,1999.0
3226,Lithobates catesbeianus,KR,35.221211,128.062519,2002.0
3227,Lithobates catesbeianus,KR,35.3438,128.053016,2002.0
3228,Lithobates catesbeianus,KR,34.514705,127.279388,2003.0
3229,Lithobates catesbeianus,KR,34.744322,126.453074,2003.0
3230,Lithobates catesbeianus,KR,35.666964,126.686304,2001.0
3231,Lithobates catesbeianus,KR,36.094799,128.99822,1998.0
3232,Lithobates catesbeianus,KR,36.14387,128.95568,1998.0
3233,Lithobates catesbeianus,KR,36.304285,128.957706,2000.0
3234,Lithobates catesbeianus,KR,36.295713,128.424688,2001.0
3235,Lithobates catesbeianus,KR,36.445933,126.586907,1999.0
3236,Lithobates catesbeianus,KR,36.34965,127.140794,2001.0
3237,Lithobates catesbeianus,KR,37.434324,127.017704,2000.0
3238,Lithobates catesbeianus,KR,35.66034,129.231411,2004.0
3239,Lithobates catesbeianus,KR,35.648768,129.280306,2004.0
3240,Lithobates catesbeianus,KR,35.59009,129.302308,2004.0
3241,Lithobates catesbeianus,KR,35.684428,129.210238,2004.0
3242,Lithobates catesbeianus,KR,35.897086,128.919385,2004.0
3243,Lithobates catesbeianus,KR,35.770056,128.924802,2004.0
3244,Lithobates catesbeianus,KR,34.577548,126.614621,2004.0
3245,Lithobates catesbeianus,KR,36.186858,126.902838,2004.0
3246,Lithobates catesbeianus,KR,35.474091,128.213847,2004.0
3247,Lithobates catesbeianus,KR,35.570559,128.230989,2004.0
3248,Lithobates catesbeianus,KR,35.487613,128.318839,2004.0
3249,Lithobates catesbeianus,KR,35.442226,128.361652,2004.0
3250,Lithobates catesbeianus,KR,35.277353,127.226824,2000.0
3251,Lithobates catesbeianus,KR,35.344058,127.213651,1999.0
3252,Lithobates catesbeianus,KR,35.686121,127.042143,2001.0
3253,Lithobates catesbeianus,KR,35.312823,126.412777,1998.0
3254,Lithobates catesbeianus,KR,35.483733,126.755527,1997.0
3255,Lithobates catesbeianus,KR,36.439363,128.719834,2000.0
3256,Lithobates catesbeianus,KR,36.118551,126.668502,2000.0
3257,Lithobates catesbeianus,KR,36.38428,126.649447,2000.0
3258,Lithobates catesbeianus,KR,35.596197,129.322396,2004.0
3259,Lithobates catesbeianus,KR,35.66639,129.216274,2004.0
3260,Lithobates catesbeianus,KR,35.629974,129.21849,2004.0
3261,Lithobates catesbeianus,KR,35.701172,129.271786,2004.0
3262,Lithobates catesbeianus,KR,35.854144,128.856863,2004.0
3263,Lithobates catesbeianus,KR,35.818684,128.840768,2004.0
3264,Lithobates catesbeianus,KR,35.621212,129.275343,2004.0
3265,Lithobates catesbeianus,KR,35.865386,128.962754,2004.0
3266,Lithobates catesbeianus,KR,35.878968,128.904887,2004.0
3267,Lithobates catesbeianus,KR,34.406566,126.230001,2004.0
3268,Lithobates catesbeianus,KR,35.402946,126.949322,2004.0
3269,Lithobates catesbeianus,KR,37.027339,126.928947,2004.0
3270,Lithobates catesbeianus,KR,35.401182,128.040521,2004.0
3271,Lithobates catesbeianus,KR,35.429521,128.126862,2004.0
3272,Lithobates catesbeianus,KR,35.487626,128.182843,2004.0
3273,Lithobates catesbeianus,KR,35.510761,128.184633,2004.0
3274,Lithobates catesbeianus,KR,35.512564,128.364972,2004.0
3275,Lithobates catesbeianus,KR,35.401298,128.413013,2004.0
3276,Lithobates catesbeianus,KR,35.91201,128.996193,2004.0
3277,Lithobates catesbeianus,KR,36.7916,127.649377,2004.0
3278,Lithobates catesbeianus,KR,35.352649,128.050652,2004.0
3279,Lithobates catesbeianus,KR,34.460558,126.283383,1998.0
3280,Lithobates catesbeianus,KR,35.098239,126.852074,2000.0
3281,Lithobates catesbeianus,KR,35.35966,127.27228,1999.0
3282,Lithobates catesbeianus,KR,34.848375,126.745133,2002.0
3283,Lithobates catesbeianus,KR,36.227366,128.75466,2000.0
3284,Lithobates catesbeianus,KR,36.272663,128.697015,2000.0
3285,Lithobates catesbeianus,KR,36.359364,128.731364,2000.0
3286,Lithobates catesbeianus,KR,36.285875,128.441302,2001.0
3287,Lithobates catesbeianus,KR,35.683569,129.225595,2004.0
3288,Lithobates catesbeianus,KR,35.715264,129.255565,2004.0
3289,Lithobates catesbeianus,KR,35.866219,128.868187,2004.0
3290,Lithobates catesbeianus,KR,35.823846,128.817075,2004.0
3291,Lithobates catesbeianus,KR,35.627692,129.280132,2004.0
3292,Lithobates catesbeianus,KR,35.872367,128.972834,2004.0
3293,Lithobates catesbeianus,KR,35.794936,128.93607,2004.0
3294,Lithobates catesbeianus,KR,34.402477,126.597397,2004.0
3295,Lithobates catesbeianus,KR,35.053142,127.949934,2004.0
3296,Lithobates catesbeianus,KR,35.5116,128.081737,2004.0
3297,Lithobates catesbeianus,KR,35.562692,128.212051,2004.0
3298,Lithobates catesbeianus,KR,35.546689,128.320795,2004.0
3299,Lithobates catesbeianus,KR,35.439493,128.308461,2004.0
3300,Lithobates catesbeianus,KR,35.93402,128.979113,2004.0
3301,Lithobates catesbeianus,KR,36.0277,129.023027,2003.0
3302,Lithobates catesbeianus,KR,35.999259,129.012525,2003.0
3303,Lithobates catesbeianus,KR,35.976562,128.967916,2003.0
3304,Lithobates catesbeianus,KR,36.025086,128.993146,2003.0
3305,Lithobates catesbeianus,KR,35.0298,128.253758,1999.0
3306,Lithobates catesbeianus,KR,35.242253,128.022496,2002.0
3307,Lithobates catesbeianus,KR,35.249618,128.011259,2002.0
3308,Lithobates catesbeianus,KR,35.317119,128.083301,2002.0
3309,Lithobates catesbeianus,KR,35.300536,128.07191,2002.0
3310,Lithobates catesbeianus,KR,35.317142,128.016289,2002.0
3311,Lithobates catesbeianus,KR,35.672623,128.422281,1998.0
3312,Lithobates catesbeianus,KR,35.609843,128.025396,1998.0
3313,Lithobates catesbeianus,KR,35.624941,128.051285,2000.0
3314,Lithobates catesbeianus,KR,34.746428,126.438341,2003.0
3315,Lithobates catesbeianus,KR,35.011265,127.035225,2003.0
3316,Lithobates catesbeianus,KR,35.158112,127.349427,1998.0
3317,Lithobates catesbeianus,KR,35.313497,126.909833,2001.0
3318,Lithobates catesbeianus,KR,35.479494,127.072473,2000.0
3319,Lithobates catesbeianus,KR,35.702353,126.611183,2001.0
3320,Lithobates catesbeianus,KR,36.13522,129.045454,1998.0
3321,Lithobates catesbeianus,KR,36.2853,128.726519,2000.0
3322,Lithobates catesbeianus,KR,37.74867,127.421931,2001.0
3323,Lithobates catesbeianus,KR,35.640327,129.192963,2004.0
3324,Lithobates catesbeianus,KR,35.638519,129.281753,2004.0
3325,Lithobates catesbeianus,KR,35.860067,128.835976,2004.0
3326,Lithobates catesbeianus,KR,35.585574,129.276265,2004.0
3327,Lithobates catesbeianus,KR,35.840835,128.984684,2004.0
3328,Lithobates catesbeianus,KR,35.856262,128.956717,2004.0
3329,Lithobates catesbeianus,KR,35.899762,128.930191,2004.0
3330,Lithobates catesbeianus,KR,35.816527,128.828776,2004.0
3331,Lithobates catesbeianus,KR,35.772523,128.918521,2004.0
3332,Lithobates catesbeianus,KR,35.190629,128.806095,2004.0
3333,Lithobates catesbeianus,KR,35.501421,128.234013,2004.0
3334,Lithobates catesbeianus,KR,36.15915,128.297662,2004.0
3335,Lithobates catesbeianus,KR,35.800292,126.632287,2020.0
3336,Lithobates catesbeianus,KR,35.8,126.631944,2020.0
